iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status	rover_z_cm	heading_deg	raw_rover_x_m	raw_rover_y_m	raw_rover_z_m	raw_heading_deg	speed	abs_speed	avg_abs_speed	prev_avg_abs_speed	pitch_deg	roll_deg	delta_pitch_deg	delta_roll_deg	attitude_deg	throttle_cmd	steering_cmd	brakes	lights_on	waypoint_idx	target_x_cm	target_y_cm	waypoint_dist_cm	waypoint_avg_dist_cm	total_traveled_cm	stationary_anchor_x_cm	stationary_anchor_y_cm	stationary_elapsed_s	moved_since_anchor_cm	movement_detected	stuck_detection_armed	stuck_rearm_pending	rearm_elapsed_s	startup_grace_elapsed	angle_stuck_detected	speed_drop_stuck_detected	impact_stop_stuck_detected	commanded_stall_detected	lidar_contact_stuck_detected	high_attitude_stuck_detected	near_rollover_detected	rollover_detected	collision_stuck_detected	heading_correction_active	heading_correction_suppressed	reverse_active	recovery_brake_active	recovery_rearm_hold_active	obstacle_added	obstacle_total	path_len	lidar_min_cm	lidar_front_min_cm	lidar_left_min_cm	lidar_right_min_cm	lidar_rear_min_cm	lidar_valid_count	lidar_00_cm	lidar_01_cm	lidar_02_cm	lidar_03_cm	lidar_04_cm	lidar_05_cm	lidar_06_cm	lidar_07_cm	lidar_08_cm	lidar_09_cm	lidar_10_cm	lidar_11_cm	lidar_12_cm	lidar_13_cm	lidar_14_cm	lidar_15_cm	lidar_16_cm
2026-05-18T21:39:51Z	134318.273	dumbdrive_drive	loop_tick	648	1940.518	-1244.246	-4050.000	2850.000	7255.974	Heading correction: forward | Running | Goals: 2	-90.008	136.600	-5707.500	-10063.400	1439.100	313.400	-2.400	2.400	2.400	5.000	-2.500	5.500	0.000	0.000	5.500	40.000	1.000	0	0	57	-3728.687	2494.450	479.226	484.744	22119.047	-4050.000	2850.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	850	149.730	149.730	409.670	149.730	211.970	10	-1.000	655.600	-1.000	709.910	-1.000	518.300	149.730	409.670	470.720	729.110	211.970	239.200	450.500	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:51Z	134318.504	dumbdrive_drive	loop_tick	649	1940.518	-1244.246	-4039.990	2850.000	7247.712	Heading correction: forward | Running | Goals: 2	-90.008	138.200	-5707.400	-10063.400	1439.100	311.800	1.000	1.000	2.050	2.400	-3.300	3.500	-0.800	-2.000	3.500	40.000	1.000	0	0	57	-3683.746	2499.510	499.753	485.495	22129.057	-4039.990	2850.000	0.000	10.010	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	846	77.660	77.660	465.280	77.660	244.080	12	-1.000	614.750	-1.000	89.090	847.800	472.430	77.660	465.280	385.300	859.120	244.080	249.970	448.910	-1.000	-1.000	-1.000	951.940
2026-05-18T21:39:51Z	134318.734	dumbdrive_drive	loop_tick	650	1940.518	-1244.246	-4039.990	2850.000	7247.712	Heading correction: forward | Running | Goals: 2	-90.008	138.200	-5707.400	-10063.400	1439.100	311.800	1.000	1.000	1.700	2.050	-3.300	3.500	0.000	0.000	3.500	40.000	1.000	0	0	57	-3683.746	2499.510	499.753	486.174	22129.057	-4039.990	2850.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	846	77.660	77.660	465.280	77.660	244.080	12	-1.000	614.750	-1.000	89.090	847.800	472.430	77.660	465.280	385.300	859.120	244.080	249.970	448.910	-1.000	-1.000	-1.000	951.940
2026-05-18T21:39:51Z	134318.966	dumbdrive_drive	loop_tick	651	1940.518	-1244.246	-4039.990	2850.000	7247.712	Heading correction: forward | Running | Goals: 2	-90.008	138.200	-5707.400	-10063.400	1439.100	311.800	1.000	1.000	1.350	1.700	-3.300	3.500	0.000	0.000	3.500	40.000	1.000	0	0	57	-3683.746	2499.510	499.753	486.791	22129.057	-4039.990	2850.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	846	77.660	77.660	465.280	77.660	244.080	12	-1.000	614.750	-1.000	89.090	847.800	472.430	77.660	465.280	385.300	859.120	244.080	249.970	448.910	-1.000	-1.000	-1.000	951.940
2026-05-18T21:39:52Z	134319.195	dumbdrive_drive	loop_tick	652	1940.518	-1244.246	-4039.990	2850.000	7247.712	Heading correction: forward | Running | Goals: 2	-90.008	138.200	-5707.400	-10063.400	1439.100	311.800	1.000	1.000	1.000	1.350	-3.300	3.500	0.000	0.000	3.500	40.000	1.000	0	0	57	-3683.746	2499.510	499.753	487.355	22129.057	-4039.990	2850.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	846	77.660	77.660	465.280	77.660	244.080	12	-1.000	614.750	-1.000	89.090	847.800	472.430	77.660	465.280	385.300	859.120	244.080	249.970	448.910	-1.000	-1.000	-1.000	951.940
2026-05-18T21:39:52Z	134319.424	dumbdrive_drive	loop_tick	653	1940.518	-1244.246	-4080.029	2879.980	7297.687	Heading correction: forward | Running | Goals: 2	-100.006	140.300	-5707.800	-10063.101	1439.000	309.700	3.500	3.500	1.625	1.000	-2.900	5.300	0.400	1.800	5.300	40.000	1.000	0	0	57	-3722.085	2537.849	495.155	487.680	22180.066	-4080.029	2879.980	0.000	50.020	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	852	45.870	45.870	415.610	45.870	228.930	10	-1.000	625.600	-1.000	652.720	-1.000	492.900	45.870	415.610	444.910	712.860	228.930	252.620	481.240	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:52Z	134319.865	dumbdrive_drive	loop_tick	654	1940.518	-1244.246	-4080.029	2879.980	7297.687	Heading correction: reverse | Running | Goals: 2	-100.006	140.300	-5707.800	-10063.101	1439.000	309.700	3.500	3.500	2.250	1.625	-2.900	5.300	0.000	0.000	5.300	-40.000	-1.000	0	0	57	-3722.085	2537.849	495.155	487.979	22180.066	-4080.029	2879.980	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	852	45.870	45.870	415.610	45.870	228.930	10	-1.000	625.600	-1.000	652.720	-1.000	492.900	45.870	415.610	444.910	712.860	228.930	252.620	481.240	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:53Z	134320.095	dumbdrive_drive	loop_tick	655	1940.518	-1244.246	-4080.029	2879.980	7297.687	Heading correction: reverse | Running | Goals: 2	-100.006	140.300	-5707.800	-10063.101	1439.000	309.700	3.500	3.500	2.875	2.250	-2.900	5.300	0.000	0.000	5.300	-40.000	-1.000	0	0	57	-3722.085	2537.849	495.155	488.255	22180.066	-4080.029	2879.980	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	852	45.870	45.870	415.610	45.870	228.930	10	-1.000	625.600	-1.000	652.720	-1.000	492.900	45.870	415.610	444.910	712.860	228.930	252.620	481.240	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:53Z	134320.326	dumbdrive_drive	loop_tick	656	1940.518	-1244.246	-4080.029	2879.980	7297.687	Heading correction: reverse | Running | Goals: 2	-100.006	140.300	-5707.800	-10063.101	1439.000	309.700	3.500	3.500	3.500	2.875	-2.900	5.300	0.000	0.000	5.300	-40.000	-1.000	0	0	57	-3722.085	2537.849	495.155	488.510	22180.066	-4080.029	2879.980	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	852	45.870	45.870	415.610	45.870	228.930	10	-1.000	625.600	-1.000	652.720	-1.000	492.900	45.870	415.610	444.910	712.860	228.930	252.620	481.240	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:53Z	134320.556	dumbdrive_drive	loop_tick	657	1940.518	-1244.246	-4160.010	2900.000	7375.040	Heading correction: reverse | Running | Goals: 2	-90.008	143.500	-5708.600	-10062.900	1439.100	306.500	0.300	0.300	2.700	3.500	-3.800	3.700	-0.900	-1.600	3.800	-40.000	-1.000	0	0	57	-3825.494	2541.258	490.507	488.582	22263.117	-4160.010	2900.000	0.000	82.448	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	862	326.810	465.830	475.120	392.290	326.810	11	-1.000	620.350	-1.000	577.190	743.710	475.120	465.830	490.470	392.290	849.540	326.810	329.760	482.470	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:53Z	134320.786	dumbdrive_drive	loop_tick	658	1940.518	-1244.246	-4160.010	2900.000	7375.040	Heading correction: reverse | Running | Goals: 2	-90.008	143.500	-5708.600	-10062.900	1439.100	306.500	0.300	0.300	1.900	2.700	-3.800	3.700	0.000	0.000	3.800	-40.000	-1.000	0	0	57	-3825.494	2541.258	490.507	488.648	22263.117	-4160.010	2900.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	862	326.810	465.830	475.120	392.290	326.810	11	-1.000	620.350	-1.000	577.190	743.710	475.120	465.830	490.470	392.290	849.540	326.810	329.760	482.470	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:54Z	134321.019	dumbdrive_drive	loop_tick	659	1940.518	-1244.246	-4160.010	2900.000	7375.040	Heading correction: reverse | Running | Goals: 2	-90.008	143.500	-5708.600	-10062.900	1439.100	306.500	0.300	0.300	1.100	1.900	-3.800	3.700	0.000	0.000	3.800	-40.000	-1.000	0	0	57	-3825.494	2541.258	490.507	488.710	22263.117	-4160.010	2900.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	862	326.810	465.830	475.120	392.290	326.810	11	-1.000	620.350	-1.000	577.190	743.710	475.120	465.830	490.470	392.290	849.540	326.810	329.760	482.470	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:54Z	134321.249	dumbdrive_drive	loop_tick	660	1940.518	-1244.246	-4160.010	2900.000	7375.040	Heading correction: reverse | Running | Goals: 2	-90.008	143.500	-5708.600	-10062.900	1439.100	306.500	0.300	0.300	0.300	1.100	-3.800	3.700	0.000	0.000	3.800	-40.000	-1.000	0	0	57	-3825.494	2541.258	490.507	488.768	22263.117	-4160.010	2900.000	0.000	0.000	1	0	0	0.000	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	862	326.810	465.830	475.120	392.290	326.810	11	-1.000	620.350	-1.000	577.190	743.710	475.120	465.830	490.470	392.290	849.540	326.810	329.760	482.470	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:54Z	134321.481	dumbdrive_drive	loop_tick	661	1940.518	-1244.246	-4139.990	2870.020	7341.646	Heading correction: reverse | Running | Goals: 2	-100.006	145.400	-5708.400	-10063.200	1439.000	304.600	-2.300	2.300	0.800	0.300	-3.700	5.400	0.100	1.700	5.400	-40.000	-1.000	0	0	57	-3780.675	2546.439	483.541	488.604	22300.528	-4139.990	2870.020	0.000	36.050	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	858	285.790	452.470	413.400	425.550	285.790	10	-1.000	572.590	-1.000	577.950	-1.000	452.470	453.530	413.400	425.550	663.280	285.790	307.820	472.840	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:54Z	134321.712	dumbdrive_drive	loop_tick	662	1940.518	-1244.246	-4139.990	2870.020	7341.646	Heading correction: reverse | Running | Goals: 2	-100.006	145.400	-5708.400	-10063.200	1439.000	304.600	-2.300	2.300	1.300	0.800	-3.700	5.400	0.000	0.000	5.400	-40.000	-1.000	0	0	57	-3780.675	2546.439	483.541	488.451	22300.528	-4139.990	2870.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	858	285.790	452.470	413.400	425.550	285.790	10	-1.000	572.590	-1.000	577.950	-1.000	452.470	453.530	413.400	425.550	663.280	285.790	307.820	472.840	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:54Z	134321.940	dumbdrive_drive	loop_tick	663	1940.518	-1244.246	-4139.990	2870.020	7341.646	Heading correction: reverse | Running | Goals: 2	-100.006	145.400	-5708.400	-10063.200	1439.000	304.600	-2.300	2.300	1.800	1.300	-3.700	5.400	0.000	0.000	5.400	-40.000	-1.000	0	0	57	-3780.675	2546.439	483.541	488.307	22300.528	-4139.990	2870.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	858	285.790	452.470	413.400	425.550	285.790	10	-1.000	572.590	-1.000	577.950	-1.000	452.470	453.530	413.400	425.550	663.280	285.790	307.820	472.840	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:55Z	134322.171	dumbdrive_drive	loop_tick	664	1940.518	-1244.246	-4139.990	2870.020	7341.646	Heading correction: reverse | Running | Goals: 2	-100.006	145.400	-5708.400	-10063.200	1439.000	304.600	-2.300	2.300	2.300	1.800	-3.700	5.400	0.000	0.000	5.400	-40.000	-1.000	0	0	57	-3780.675	2546.439	483.541	488.170	22300.528	-4139.990	2870.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	858	285.790	452.470	413.400	425.550	285.790	10	-1.000	572.590	-1.000	577.950	-1.000	452.470	453.530	413.400	425.550	663.280	285.790	307.820	472.840	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:55Z	134322.413	dumbdrive_drive	loop_tick	665	1940.518	-1244.246	-4080.029	2800.000	7252.787	Heading correction: reverse | Running | Goals: 2	-90.008	157.500	-5707.800	-10063.900	1439.100	292.500	-4.600	4.600	2.875	2.300	-2.700	5.500	1.000	0.100	5.500	-40.000	-1.000	0	0	57	-3728.708	2444.472	499.827	488.494	22393.254	-4080.029	2800.000	0.000	92.185	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	847	71.390	71.390	71.390	415.160	294.350	13	-1.000	71.390	-1.000	528.750	677.020	141.790	432.250	437.220	415.160	699.710	294.350	304.630	787.650	80.860	-1.000	-1.000	722.360
2026-05-18T21:39:55Z	134322.644	dumbdrive_drive	loop_tick	666	1940.518	-1244.246	-4080.029	2800.000	7252.787	Heading correction: reverse | Running | Goals: 2	-90.008	157.500	-5707.800	-10063.900	1439.100	292.500	-4.600	4.600	3.450	2.875	-2.700	5.500	0.000	0.000	5.500	-40.000	-1.000	0	0	57	-3728.708	2444.472	499.827	488.801	22393.254	-4080.029	2800.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	847	71.390	71.390	71.390	415.160	294.350	13	-1.000	71.390	-1.000	528.750	677.020	141.790	432.250	437.220	415.160	699.710	294.350	304.630	787.650	80.860	-1.000	-1.000	722.360
2026-05-18T21:39:55Z	134322.874	dumbdrive_drive	loop_tick	667	1940.518	-1244.246	-4080.029	2800.000	7252.787	Heading correction: reverse | Running | Goals: 2	-90.008	157.500	-5707.800	-10063.900	1439.100	292.500	-4.600	4.600	4.025	3.450	-2.700	5.500	0.000	0.000	5.500	-40.000	-1.000	0	0	57	-3728.708	2444.472	499.827	489.091	22393.254	-4080.029	2800.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	847	71.390	71.390	71.390	415.160	294.350	13	-1.000	71.390	-1.000	528.750	677.020	141.790	432.250	437.220	415.160	699.710	294.350	304.630	787.650	80.860	-1.000	-1.000	722.360
2026-05-18T21:39:56Z	134323.104	dumbdrive_drive	loop_tick	668	1940.518	-1244.246	-4080.029	2800.000	7252.787	Heading correction: reverse | Running | Goals: 2	-90.008	157.500	-5707.800	-10063.900	1439.100	292.500	-4.600	4.600	4.600	4.025	-2.700	5.500	0.000	0.000	5.500	-40.000	-1.000	0	0	57	-3728.708	2444.472	499.827	489.366	22393.254	-4080.029	2800.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	847	71.390	71.390	71.390	415.160	294.350	13	-1.000	71.390	-1.000	528.750	677.020	141.790	432.250	437.220	415.160	699.710	294.350	304.630	787.650	80.860	-1.000	-1.000	722.360
2026-05-18T21:39:56Z	134323.334	dumbdrive_drive	loop_tick	669	1940.518	-1244.246	-4080.029	2800.000	7252.787	Heading correction: reverse | Running | Goals: 2	-90.008	157.500	-5707.800	-10063.900	1439.100	292.500	-4.600	4.600	4.600	4.600	-2.700	5.500	0.000	0.000	5.500	-40.000	-1.000	0	0	57	-3728.708	2444.472	499.827	489.628	22393.254	-4080.029	2800.000	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	847	71.390	71.390	71.390	415.160	294.350	13	-1.000	71.390	-1.000	528.750	677.020	141.790	432.250	437.220	415.160	699.710	294.350	304.630	787.650	80.860	-1.000	-1.000	722.360
2026-05-18T21:39:56Z	134323.565	dumbdrive_drive	loop_tick	670	1940.518	-1244.246	-3939.990	2720.020	7091.952	Heading correction: reverse | Running | Goals: 2	-79.999	177.900	-5706.400	-10064.700	1439.200	272.100	-7.200	7.200	5.250	4.600	-0.800	5.900	1.900	0.400	5.900	-40.000	-1.000	0	0	57	-3580.675	2396.439	483.541	489.479	22554.833	-3939.990	2720.020	0.000	161.269	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	829	166.650	166.650	166.650	398.990	281.100	15	166.650	523.120	-1.000	490.220	602.580	407.410	398.990	428.010	415.410	669.590	292.440	281.100	723.060	-1.000	833.870	178.000	606.890
2026-05-18T21:39:56Z	134323.795	dumbdrive_drive	loop_tick	671	1940.518	-1244.246	-3939.990	2720.020	7091.952	Heading correction: reverse | Running | Goals: 2	-79.999	177.900	-5706.400	-10064.700	1439.200	272.100	-7.200	7.200	5.900	5.250	-0.800	5.900	0.000	0.000	5.900	-40.000	-1.000	0	0	57	-3580.675	2396.439	483.541	489.338	22554.833	-3939.990	2720.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	829	166.650	166.650	166.650	398.990	281.100	15	166.650	523.120	-1.000	490.220	602.580	407.410	398.990	428.010	415.410	669.590	292.440	281.100	723.060	-1.000	833.870	178.000	606.890
2026-05-18T21:39:57Z	134324.026	dumbdrive_drive	loop_tick	672	1940.518	-1244.246	-3939.990	2720.020	7091.952	Heading correction: reverse | Running | Goals: 2	-79.999	177.900	-5706.400	-10064.700	1439.200	272.100	-7.200	7.200	6.550	5.900	-0.800	5.900	0.000	0.000	5.900	-40.000	-1.000	0	0	57	-3580.675	2396.439	483.541	489.203	22554.833	-3939.990	2720.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	829	166.650	166.650	166.650	398.990	281.100	15	166.650	523.120	-1.000	490.220	602.580	407.410	398.990	428.010	415.410	669.590	292.440	281.100	723.060	-1.000	833.870	178.000	606.890
2026-05-18T21:39:57Z	134324.257	dumbdrive_drive	loop_tick	673	1940.518	-1244.246	-3939.990	2720.020	7091.952	Heading correction: reverse | Running | Goals: 2	-79.999	177.900	-5706.400	-10064.700	1439.200	272.100	-7.200	7.200	7.200	6.550	-0.800	5.900	0.000	0.000	5.900	-40.000	-1.000	0	0	57	-3580.675	2396.439	483.541	489.074	22554.833	-3939.990	2720.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	829	166.650	166.650	166.650	398.990	281.100	15	166.650	523.120	-1.000	490.220	602.580	407.410	398.990	428.010	415.410	669.590	292.440	281.100	723.060	-1.000	833.870	178.000	606.890
2026-05-18T21:39:57Z	134324.489	dumbdrive_drive	loop_tick	674	1940.518	-1244.246	-3730.029	2690.039	6901.718	Heading correction: reverse | Running | Goals: 2	-70.001	-148.600	-5704.300	-10065.000	1439.300	238.600	-9.100	9.100	7.675	7.200	2.000	4.800	2.800	-1.100	4.800	-40.000	-1.000	0	0	57	-3373.935	2339.698	499.542	489.307	22767.159	-3730.029	2690.039	0.000	212.091	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	805	332.090	357.690	375.900	357.690	332.090	13	-1.000	472.020	-1.000	462.910	362.380	375.900	375.850	428.200	389.200	622.440	360.290	332.090	-1.000	890.950	858.610	-1.000	357.690
2026-05-18T21:39:57Z	134324.930	dumbdrive_drive	loop_tick	675	1940.518	-1244.246	-3730.029	2690.039	6901.718	Heading correction: forward | Running | Goals: 2	-70.001	-148.600	-5704.300	-10065.000	1439.300	238.600	-9.100	9.100	8.150	7.675	2.000	4.800	0.000	0.000	4.800	40.000	1.000	0	0	57	-3373.935	2339.698	499.542	489.529	22767.159	-3730.029	2690.039	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	805	332.090	357.690	375.900	357.690	332.090	13	-1.000	472.020	-1.000	462.910	362.380	375.900	375.850	428.200	389.200	622.440	360.290	332.090	-1.000	890.950	858.610	-1.000	357.690
2026-05-18T21:39:58Z	134325.162	dumbdrive_drive	loop_tick	676	1940.518	-1244.246	-3730.029	2690.039	6901.718	Heading correction: forward | Running | Goals: 2	-70.001	-148.600	-5704.300	-10065.000	1439.300	238.600	-9.100	9.100	8.625	8.150	2.000	4.800	0.000	0.000	4.800	40.000	1.000	0	0	57	-3373.935	2339.698	499.542	489.742	22767.159	-3730.029	2690.039	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	805	332.090	357.690	375.900	357.690	332.090	13	-1.000	472.020	-1.000	462.910	362.380	375.900	375.850	428.200	389.200	622.440	360.290	332.090	-1.000	890.950	858.610	-1.000	357.690
2026-05-18T21:39:58Z	134325.393	dumbdrive_drive	loop_tick	677	1940.518	-1244.246	-3730.029	2690.039	6901.718	Heading correction: forward | Running | Goals: 2	-70.001	-148.600	-5704.300	-10065.000	1439.300	238.600	-9.100	9.100	9.100	8.625	2.000	4.800	0.000	0.000	4.800	40.000	1.000	0	0	57	-3373.935	2339.698	499.542	489.947	22767.159	-3730.029	2690.039	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	805	332.090	357.690	375.900	357.690	332.090	13	-1.000	472.020	-1.000	462.910	362.380	375.900	375.850	428.200	389.200	622.440	360.290	332.090	-1.000	890.950	858.610	-1.000	357.690
2026-05-18T21:39:58Z	134325.624	dumbdrive_drive	loop_tick	678	1940.518	-1244.246	-3489.990	2790.039	6765.048	Heading correction: forward | Running | Goals: 2	-79.999	-102.700	-5701.900	-10064.000	1439.200	192.700	-9.100	9.100	9.100	9.100	5.300	1.400	3.300	-3.400	5.300	40.000	1.000	0	0	57	-3130.294	2446.058	497.699	490.105	23027.388	-3489.990	2790.039	0.000	260.036	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	787	322.830	395.810	406.280	322.830	426.530	14	-1.000	501.200	-1.000	474.480	544.590	406.280	395.810	422.910	322.830	678.990	437.200	426.530	557.720	964.230	-1.000	587.270	569.510
2026-05-18T21:39:58Z	134325.855	dumbdrive_drive	loop_tick	679	1940.518	-1244.246	-3489.990	2790.039	6765.048	Heading correction: forward | Running | Goals: 2	-79.999	-102.700	-5701.900	-10064.000	1439.200	192.700	-9.100	9.100	9.100	9.100	5.300	1.400	0.000	0.000	5.300	40.000	1.000	0	0	57	-3130.294	2446.058	497.699	490.257	23027.388	-3489.990	2790.039	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	787	322.830	395.810	406.280	322.830	426.530	14	-1.000	501.200	-1.000	474.480	544.590	406.280	395.810	422.910	322.830	678.990	437.200	426.530	557.720	964.230	-1.000	587.270	569.510
2026-05-18T21:39:59Z	134326.087	dumbdrive_drive	loop_tick	680	1940.518	-1244.246	-3489.990	2790.039	6765.048	Heading correction: forward | Running | Goals: 2	-79.999	-102.700	-5701.900	-10064.000	1439.200	192.700	-9.100	9.100	9.100	9.100	5.300	1.400	0.000	0.000	5.300	40.000	1.000	0	0	57	-3130.294	2446.058	497.699	490.403	23027.388	-3489.990	2790.039	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	787	322.830	395.810	406.280	322.830	426.530	14	-1.000	501.200	-1.000	474.480	544.590	406.280	395.810	422.910	322.830	678.990	437.200	426.530	557.720	964.230	-1.000	587.270	569.510
2026-05-18T21:39:59Z	134326.316	dumbdrive_drive	loop_tick	681	1940.518	-1244.246	-3489.990	2790.039	6765.048	Heading correction: forward | Running | Goals: 2	-79.999	-102.700	-5701.900	-10064.000	1439.200	192.700	-9.100	9.100	9.100	9.100	5.300	1.400	0.000	0.000	5.300	40.000	1.000	0	0	57	-3130.294	2446.058	497.699	490.543	23027.388	-3489.990	2790.039	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	787	322.830	395.810	406.280	322.830	426.530	14	-1.000	501.200	-1.000	474.480	544.590	406.280	395.810	422.910	322.830	678.990	437.200	426.530	557.720	964.230	-1.000	587.270	569.510
2026-05-18T21:39:59Z	134326.545	dumbdrive_drive	loop_tick	682	1940.518	-1244.246	-3370.020	2970.020	6779.517	Running | Goals: 2	-100.006	-55.600	-5700.700	-10062.200	1439.000	145.600	-4.900	4.900	8.050	9.100	7.200	-4.600	1.900	-6.000	7.200	10.000	0.341	0	0	58	-3019.819	2635.582	484.240	490.424	23244.612	-3370.020	2970.020	0.000	216.301	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	788	265.450	380.390	437.360	358.420	265.450	9	-1.000	577.000	-1.000	636.650	-1.000	437.360	380.390	479.040	358.420	943.610	269.100	265.450	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:59Z	134326.774	dumbdrive_drive	loop_tick	683	1940.518	-1244.246	-3370.020	2970.020	6779.517	Running | Goals: 2	-100.006	-55.600	-5700.700	-10062.200	1439.000	145.600	-4.900	4.900	7.000	8.050	7.200	-4.600	0.000	0.000	7.200	10.000	0.341	0	0	58	-3019.819	2635.582	484.240	490.309	23244.612	-3370.020	2970.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	788	265.450	380.390	437.360	358.420	265.450	9	-1.000	577.000	-1.000	636.650	-1.000	437.360	380.390	479.040	358.420	943.610	269.100	265.450	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:39:59Z	134327.000	dumbdrive_drive	loop_tick	684	1940.518	-1244.246	-3370.020	2970.020	6779.517	Running | Goals: 2	-100.006	-55.600	-5700.700	-10062.200	1439.000	145.600	-4.900	4.900	5.950	7.000	7.200	-4.600	0.000	0.000	7.200	10.000	0.341	0	0	58	-3019.819	2635.582	484.240	490.199	23244.612	-3370.020	2970.020	0.000	0.000	1	0	0	0.000	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	788	265.450	380.390	437.360	358.420	265.450	9	-1.000	577.000	-1.000	636.650	-1.000	437.360	380.390	479.040	358.420	943.610	269.100	265.450	-1.000	-1.000	-1.000	-1.000	-1.000
